Profile URL,Query
https://medicine.yale.edu/profile/marwan-azar/,Marwan Azar Associate Professor of Medicine (Infectious Diseases) and Laboratory Medicine Yale Profile
https://medicine.yale.edu/profile/mazeem/,Muhammad Azeem Associate Clinical Professor in the Child Study Center Yale Profile
https://medicine.yale.edu/profile/masoud-azodi/,"Masoud Azodi Professor of Obstetrics, Gynecology and Reproductive Sciences Yale Profile"
https://medicine.yale.edu/profile/katherine-babb/,Katherine Babb Assistant Clinical Professor of Social Work Yale Profile
https://medicine.yale.edu/profile/darron-bacal/,Darron Bacal Assistant Clinical Professor of Ophthalmology and Visual Science Yale Profile
https://medicine.yale.edu/profile/lisa-backus/,Lisa Backus Assistant Professor Yale Profile
https://religiousstudies.yale.edu/people/joel-baden,Joel Baden Professor of Divinity and of Religious Studies Yale Profile
https://medicine.yale.edu/profile/anna-bader/,Anna Bader Assistant Professor of Radiology and Biomedical Imaging Yale Profile
https://nursing.yale.edu/faculty-research/faculty-directory,David Bader Assistant Clinical Professor of Nursing Yale Profile
https://medicine.yale.edu/profile/eric-bader/,Eric Bader Assistant Professor of  Medicine (Cardiovascular Medicine) Yale Profile
https://medicine.yale.edu/profile/suman-baddam/,Suman Baddam Assistant Professor of Child Psychiatry Yale Profile
https://medicine.yale.edu/profile/joachim-baehring/,Joachim Baehring Professor of Neurology and of Neurosurgery Yale Profile
https://medicine.yale.edu/profile/sviatoslav-bagriantsev/,Sviatoslav Bagriantsev Associate Professor of Cellular & Molecular Physiology Yale Profile
https://medicine.yale.edu/profile/pratik-bahekar/,Pratik Bahekar Assistant Professor of Psychiatry Yale Profile
https://medicine.yale.edu/profile/farhad-bahrassa/,Farhad Bahrassa Assistant Professor Yale Profile
https://medicine.yale.edu/profile/mert-bahtiyar/,"Mert Bahtiyar Professor, Obstetrics, Gynecology & Reproductive Sciences Yale Profile"
https://mcdb.yale.edu/people/shirin-bahmanyar,"Shirin Bahmanyar Associate Professor Tenure of Molecular, Cellular and Developmental Biology Yale Profile"
https://medicine.yale.edu/profile/craig-bailey/,Craig Bailey Assistant Professor in the Child Study Center Yale Profile
https://medicine.yale.edu/profile/karyn-bailey/,Karyn Bailey Assistant Clinical Professor of Social Work Yale Profile
https://astronomy.yale.edu/people/charles-bailyn,Charles Bailyn A. Bartlett Giamatti Professor of Astronomy and Professor of Astrophysics and of Physics Yale Profile
https://physics.yale.edu/people/keith-baker,Keith Baker D. Allan Bromley Professor of Physics Yale Profile
https://classics.yale.edu/people/egbert-bakker,Egbert Bakker Alvan Talcott Professor of Classics Yale Profile
https://medicine.yale.edu/profile/nitya-bakshi/,Nitya Bakshi Associate Professor of Pediatrics Yale Profile
https://medicine.yale.edu/profile/christine-bakhoum/,Christine Bakhoum Assistant Professor Yale Profile
https://medicine.yale.edu/profile/mathieu-bakhoum/,Mathieu Bakhoum Assistant Professor of Ophthalmology and Visual Science Yale Profile
https://medicine.yale.edu/profile/lb539/,Leen Bakkali Assistant Clinical Professor of Medicine (Geriatrics) Yale Profile
https://www.architecture.yale.edu/faculty/14-sunil-bald,Sunil Bald Professor Adjunct Yale Profile
https://medicine.yale.edu/profile/allen-bale/,Allen Bale Professor of Genetics Yale Profile
https://law.yale.edu/asli-u-bali,Asli Bali Howard M. Holtzmann Professor of Law Yale Profile
https://medicine.yale.edu/profile/samuel-ball/,Samuel Ball Harold W. Jockers Professor of Psychiatry; Deputy Dean for Academic Affairs Yale Profile
https://law.yale.edu/jack-m-balkin,Jack Balkin Knight Professor of Law and Professor in the Institution for Social and Policy Studies Yale Profile
https://medicine.yale.edu/psychiatry/profile/jennifer-ballew/,Jennifer Ballew Assistant Clinical Professor in Psychiatry Yale Profile
https://medicine.yale.edu/profile/rosemary-balsam/,Rosemary Balsam Associate Clinical Professor of Psychiatry Yale Profile
https://physics.yale.edu/people/charles-baltay,Charles Baltay Eugene Higgins Professor Emeritus of Physics Yale Profile
https://medicine.yale.edu/zebrafish/profile/andrew-balter/,Andrew Balter Assistant Clinical Professor of Psychiatry Yale Profile
https://politicalscience.yale.edu/people/katharine-baldwin,Katharine Baldwin Associate Professor of Political Science and of Global Affairs Yale Profile
https://medicine.yale.edu/profile/thomas-balcezak/,Thomas Balcezak Associate Clinical Professor of Medicine (General Medicine) Yale Profile
https://medicine.yale.edu/profile/cristiana-baloescu/,Cristiana Baloescu Assistant Professor of Emergency Medicine Yale Profile
https://medicine.yale.edu/profile/priyadarshini-balasubramanian/,Priyadarshini Balasubramanian Assistant Professor of Medicine (Endocrinology) Yale Profile
https://medicine.yale.edu/profile/raisa-balbuena-merle/,Raisa Balbuena-Merle Assistant Professor Yale Profile
https://medicine.yale.edu/profile/lauren-baldassarre/,Lauren Baldassarre Associate Professor of Medicine (Cardiovascular Medicine) Yale Profile
https://medicine.yale.edu/profile/rebecca-baldassarri/,Rebecca Baldassarri Assistant Professor of Pathology Yale Profile
https://medicine.yale.edu/profile/stephen-baldassarri/,"Stephen Baldassarri Assistant Professor of Medicine (Pulmonary, Critical Care and Sleep  Medicine) Yale Profile"
https://medicine.yale.edu/profile/nigel-bamford/,Nigel Bamford Associate Professor of Pediatrics (Neurology) and Neurology Yale Profile
https://medicine.yale.edu/profile/ibrahim-bani/,Ibrahim Bani Associate Professor Adjunct Yale Profile
https://medicine.yale.edu/profile/barbara-banz/,Barbara Banz Assistant Professor of Emergency Medicine Yale Profile
https://medicine.yale.edu/profile/trevor-banack/,Trevor Banack Associate Professor of Anesthesiology Yale Profile
https://medicine.yale.edu/profile/bubu-banini/,Bubu Banini Assistant Professor of Medicine (Digestive Diseases) Yale Profile
https://nursing.yale.edu/faculty-research/faculty-directory/nancy-cantey-banasiak-dnp-pnp-ppcnp-bc-aprn,Nancy Banasiak Wendy U. and Thomas C. Naratil Professor of Nursing Yale Profile
https://medicine.yale.edu/profile/jmb228/,Jill Banatoski Assistant Clinical Professor of Medicine (General Medicine) Yale Profile
https://medicine.yale.edu/profile/thilinie-bandaranayake/,Thilinie Bandaranayake Assistant Professor of Medicine (Infectious Diseases) Yale Profile
https://medicine.yale.edu/profile/tanyeri-barak/,Tanyeri Barak Assistant Professor Yale Profile
https://medicine.yale.edu/profile/madelon-baranoski/,Madelon Baranoski Professor of Psychiatry Yale Profile
https://medicine.yale.edu/profile/jessica-barber/,Jessica Barber Assistant Clinical Professor of Psychiatry Yale Profile
https://medicine.yale.edu/profile/baptiste-barbot/,Baptiste Barbot Assistant Professor (Adjunct) in the Child Study Center Yale Profile
https://som.yale.edu/profile/professor-nicholas-barberis,Nicholas Barberis Stephen and Camille Schramm Professor of Management and Professor of Economics Yale Profile
https://medicine.yale.edu/profile/andrea-barbieri/,Andrea Barbieri Associate Professor of Pathology Yale Profile
https://www.architecture.yale.edu/faculty/845-sandra-barclay,Sandra Barclay Visiting Professor Yale Profile
https://medicine.yale.edu/profile/mary-barden/,Mary Barden Assistant Professor of Neurology (Neuro-Oncology) Yale Profile
https://medicine.yale.edu/profile/amit-bardia/,Amit Bardia Assistant Professor Adjunct Yale Profile
https://psychology.yale.edu/people/john-bargh,John Bargh Susan Nolen-Hoeksema Professor of Psychology and Professor of Cognitive Science and of Management Yale Profile
https://medicine.yale.edu/profile/sarah-barnes/,Sarah Barnes Assistant Professor in Psychiatry Yale Profile
https://arthistory.yale.edu/people/richard-barnhart,Richard Barnhart Professor Emeritus in the History of Art Yale Profile
https://medicine.yale.edu/profile/thomas-barnthaler/,Thomas Bärnthaler Assistant Professor Adjunct Yale Profile
https://som.yale.edu/faculty-research/faculty-directory/james-n-baron,Jim Baron William S. Beinecke Professor of Management and Professor of Sociology Yale Profile
https://medicine.yale.edu/psychiatry/profile/linda-barr/,Linda Barr Assistant Clinical Professor of Psychiatry Yale Profile
https://medicine.yale.edu/profile/declan-barry/,Declan Barry Professor of Psychiatry and in the Child Study Center Yale Profile
https://som.yale.edu/faculty-research/faculty-directory,Kevin Barry Visiting Professor Yale Profile
https://statistics.yale.edu/people/andrew-barron,Andrew Barron Charles C. and Dorothea S. Dilley Professor of Statistics and Data Science Yale Profile
https://physics.yale.edu/people/sean-barrett,Sean Barrett Professor of Physics Yale Profile
https://medicine.yale.edu/dermatology/people/,Sharon Barrett Assistant Clinical Professor of Dermatology Yale Profile
https://som.yale.edu/faculty-research/faculty-directory/john-manuel-barrios,John Barrios Visiting Assistant Professor of Accounting Yale Profile
https://medicine.yale.edu/psychiatry/profile/michael-barrios/,Michael Barrios Assistant Clinical Professor of Psychiatry Yale Profile
https://americanstudies.yale.edu/people/laura-barraclough,Laura Barraclough Professor of American Studies Yale Profile
https://arthistory.yale.edu/people/tim-barringer,Tim Barringer Paul Mellon Professor in the History of Art Yale Profile
https://chem.yale.edu/faculty/amymarie-bartholomew,Amymarie Bartholomew Assistant Professor Yale Profile
https://medicine.yale.edu/profile/bartlomiej-bartkowiak/,Bartlomiej Bartkowiak Assistant Professor of Anesthesiology Yale Profile
https://medicine.yale.edu/surgery/profile/linda-bartoshuk/,Linda Bartoshuk Professor Emeritus of Surgery (Otolaryngology) Yale Profile
https://arthistory.yale.edu/people/marisa-bass,Marisa Bass Professor Yale Profile
https://medicine.yale.edu/profile/stacey-bass/,Stacey Bass Assistant Professor of Radiology and Biomedical Imaging and of Pediatrics Yale Profile
https://astronomy.yale.edu/people/sarbani-basu,"Sarbani Basu William K. Lanman, Jr. Professor of Astronomy Yale Profile"
https://italian.yale.edu/people/serena-bassi,Serena Bassi Assistant Professor Yale Profile
https://medicine.yale.edu/profile/bridget-basileibrahim/,Bridget Basile Ibrahim Assistant Professor Yale Profile
https://medicine.yale.edu/profile/anahita-bassirnia/,Anahita Bassir Nia Assistant Professor of Psychiatry Yale Profile
https://medicine.yale.edu/profile/susan-baserga/,"Susan Baserga William H. Fleming, M.D. Professor of Molecular Biophysics and Biochemistry and Professor of Genetics and of Therapeutic Radiology Yale Profile"
https://medicine.yale.edu/profile/lori-bastian/,Lori Bastian Professor of Medicine (General Medicine) Yale Profile
https://psychology.yale.edu/people/arielle-baskin-sommers,Arielle Baskin-Sommers Associate Professor of Psychology Yale Profile
https://medicine.yale.edu/profile/adel-bassily-marcus/,Adel Bassily-Marcus Medical School Recruit - Professor Yale Profile
https://medicine.yale.edu/profile/ramesh-batra/,Ramesh Batra Associate Professor of Surgery (Transplant) Yale Profile
https://chem.yale.edu/faculty/victor-batista,Victor Batista John Gamble Kirkwood Professor of Chemistry Yale Profile
https://medicine.yale.edu/profile/jennifer-batisti/,Jenn Batisti Assistant Professor of Internal Medicine (Digestive Diseases) Yale Profile
https://medicine.yale.edu/profile/william-batsford/,William Batsford Professor Emeritus (Cardiovascular Medicine) Yale Profile
https://medicine.yale.edu/profile/tracy-battaglia/,Tracy Battaglia Medical School Recruit - Professor Yale Profile
https://medicine.yale.edu/bbs/profile/carl-baum/,Carl Baum Professor of Pediatrics (Emergency Medicine) and of Emergency Medicine Yale Profile
https://medicine.yale.edu/profile/laura-baum/,Laura Baum Assistant Professor of Medicine (Medical Oncology) Yale Profile
https://medicine.yale.edu/profile/michael-baumgaertner/,Michael Baumgaertner Professor of Orthopaedics and Rehabilitation Yale Profile
https://medicine.yale.edu/profile/ab25/,Alexander Baumgarten Professor Emeritus of Laboratory Medicine Yale Profile
https://medicine.yale.edu/profile/isabel-bazan/,"Isabel Bazan Assistant Professor of Medicine (Pulmonary, Critical Care and Sleep Medicine) Yale Profile"
https://mcdb.yale.edu/people/robert-bazell,"Robert Bazell Professor (Adjunct), Department of Molecular, Cellular, and Developmental Biology Yale Profile"
https://macmillan.yale.edu/canada/person/dawn-bazely,Dawn Bazely Visiting Professor Yale Profile
https://medicine.yale.edu/profile/lisa-bazzett-matabele/,Lisa Bazzett-Matabele Assistant Professor Adjunct Yale Profile
https://medicine.yale.edu/profile/alia-bazzy-asaad/,Alia Bazzy-Asaad Associate Professor Emeritus of Pediatrics (Respiratory) Yale Profile
https://medicine.yale.edu/profile/cheyenne-beach/,Cheyenne Beach Associate Professor of Pediatrics (Cardiology) Yale Profile
https://math.yale.edu/people/richard-beals,Richard Beals Professor Emeritus of Mathematics Yale Profile
https://philosophy.yale.edu/profile/george-bealer,George Bealer Professor Emeritus of Philosophy Yale Profile
https://medicine.yale.edu/profile/michael-beasley/,Michael Beasley Assistant Professor of Medicine (Cardiovascular Medicine) Yale Profile
https://medicine.yale.edu/profile/john-beauvais/,John Beauvais Associate Professor of Psychiatry Yale Profile
https://medicine.yale.edu/anesthesiology/education/resident-life/past-residents/,Colin Beals-Reid Assistant Professor Yale Profile
https://medicine.yale.edu/profile/robert-becher/,"Robert Becher Associate Professor of Surgery (General, Trauma & Surgical Critical Care) Yale Profile"
https://medicine.yale.edu/profile/bonnie-becker/,Bonnie Becker Assistant Clinical Professor of Psychiatry Yale Profile
https://medicine.yale.edu/profile/william-becker/,William Becker Professor Yale Profile
https://english.yale.edu/people/professors-practice/alison-bechdel,Alison Bechdel Professor in the Practice Yale Profile
https://medicine.yale.edu/profile/kirsten-bechtel/,Kirsten Bechtel Professor of Pediatrics (Emergency Medicine) and of Emergency Medicine Yale Profile
https://medicine.yale.edu/profile/efb5/,Eileen Becker-Dunn Assistant Clinical Professor (Social Work) of Psychiatry Yale Profile
https://medicine.yale.edu/profile/ab375/,Andrew Bedford Assistant Clinical Professor of Medicine Yale Profile
https://medicine.yale.edu/profile/christopher-bednarz/,Christopher Bednarz Assistant Professor Yale Profile
https://medicine.yale.edu/psychiatry/profile/robert-beech/,Robert Beech Assistant Professor of Psychiatry Yale Profile
